Statistic,Week,Age Group,Sex,UNIT,VALUE,first_Monday,first_Monday_date
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,45 - 54 years,Female,Number,16221.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,55 - 59 years,Both sexes,Number,15887.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,55 - 59 years,Male,Number,10033.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,55 - 59 years,Female,Number,5854.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,60 years and over,Both sexes,Number,17361.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,60 years and over,Male,Number,11093.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,60 years and over,Female,Number,6268.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,All ages,Both sexes,Number,207797.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,All ages,Male,Number,132507.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W15,All ages,Female,Number,75211.0,2020W15-1,2020-04-13
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,Under 20 years,Both sexes,Number,5639.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,Under 20 years,Male,Number,3140.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,Under 20 years,Female,Number,2499.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,20 - 24 years,Both sexes,Number,23730.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,20 - 24 years,Male,Number,13755.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,20 - 24 years,Female,Number,9975.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,25 - 34 years,Both sexes,Number,51337.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,25 - 34 years,Male,Number,32777.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,25 - 34 years,Female,Number,18560.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,35 - 44 years,Both sexes,Number,65614.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,35 - 44 years,Male,Number,43579.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,35 - 44 years,Female,Number,22035.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,45 - 54 years,Both sexes,Number,51730.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,45 - 54 years,Male,Number,33669.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,45 - 54 years,Female,Number,18061.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,55 - 59 years,Both sexes,Number,17665.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,55 - 59 years,Male,Number,11060.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,55 - 59 years,Female,Number,6605.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,60 years and over,Both sexes,Number,19119.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,60 years and over,Male,Number,12135.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,60 years and over,Female,Number,6984.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,All ages,Both sexes,Number,235014.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,All ages,Male,Number,150161.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W16,All ages,Female,Number,84727.0,2020W16-1,2020-04-20
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,Under 20 years,Both sexes,Number,5381.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,Under 20 years,Male,Number,2944.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,Under 20 years,Female,Number,2437.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,20 - 24 years,Both sexes,Number,26569.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,20 - 24 years,Male,Number,14779.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,20 - 24 years,Female,Number,11790.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,25 - 34 years,Both sexes,Number,65775.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,25 - 34 years,Male,Number,39670.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,25 - 34 years,Female,Number,26105.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,35 - 44 years,Both sexes,Number,81410.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,35 - 44 years,Male,Number,51281.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,35 - 44 years,Female,Number,30129.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,45 - 54 years,Both sexes,Number,63660.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,45 - 54 years,Male,Number,39470.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,45 - 54 years,Female,Number,24190.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,55 - 59 years,Both sexes,Number,21686.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,55 - 59 years,Male,Number,13056.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,55 - 59 years,Female,Number,8630.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,60 years and over,Both sexes,Number,23416.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,60 years and over,Male,Number,14377.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,60 years and over,Female,Number,9039.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,All ages,Both sexes,Number,288111.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,All ages,Male,Number,175641.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W17,All ages,Female,Number,112329.0,2020W17-1,2020-04-27
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,Under 20 years,Both sexes,Number,6409.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,Under 20 years,Male,Number,3492.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,Under 20 years,Female,Number,2917.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,20 - 24 years,Both sexes,Number,30340.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,20 - 24 years,Male,Number,16596.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,20 - 24 years,Female,Number,13744.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,25 - 34 years,Both sexes,Number,73609.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,25 - 34 years,Male,Number,43817.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,25 - 34 years,Female,Number,29792.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,35 - 44 years,Both sexes,Number,89305.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,35 - 44 years,Male,Number,56650.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,35 - 44 years,Female,Number,32655.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,45 - 54 years,Both sexes,Number,70745.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,45 - 54 years,Male,Number,44486.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,45 - 54 years,Female,Number,26259.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,55 - 59 years,Both sexes,Number,24342.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,55 - 59 years,Male,Number,14773.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,55 - 59 years,Female,Number,9569.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,60 years and over,Both sexes,Number,26977.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,60 years and over,Male,Number,16752.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,60 years and over,Female,Number,10225.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,All ages,Both sexes,Number,321982.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,All ages,Male,Number,196635.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W18,All ages,Female,Number,125171.0,2020W18-1,2020-05-04
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,Under 20 years,Both sexes,Number,5246.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,Under 20 years,Male,Number,2910.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,Under 20 years,Female,Number,2336.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,20 - 24 years,Both sexes,Number,23110.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,20 - 24 years,Male,Number,13170.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,20 - 24 years,Female,Number,9940.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,25 - 34 years,Both sexes,Number,53008.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,25 - 34 years,Male,Number,32948.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,25 - 34 years,Female,Number,20060.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,35 - 44 years,Both sexes,Number,69066.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,35 - 44 years,Male,Number,44967.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,35 - 44 years,Female,Number,24099.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,45 - 54 years,Both sexes,Number,55691.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,45 - 54 years,Male,Number,35456.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,45 - 54 years,Female,Number,20235.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,55 - 59 years,Both sexes,Number,19334.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,55 - 59 years,Male,Number,11995.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,55 - 59 years,Female,Number,7339.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,60 years and over,Both sexes,Number,20978.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,60 years and over,Male,Number,13247.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,60 years and over,Female,Number,7731.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,All ages,Both sexes,Number,246621.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,All ages,Male,Number,154743.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W19,All ages,Female,Number,91747.0,2020W19-1,2020-05-11
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,Under 20 years,Both sexes,Number,5827.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,Under 20 years,Male,Number,3224.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,Under 20 years,Female,Number,2603.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,20 - 24 years,Both sexes,Number,23509.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,20 - 24 years,Male,Number,13491.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,20 - 24 years,Female,Number,10018.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,25 - 34 years,Both sexes,Number,53080.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,25 - 34 years,Male,Number,33317.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,25 - 34 years,Female,Number,19763.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,35 - 44 years,Both sexes,Number,68570.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,35 - 44 years,Male,Number,45037.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,35 - 44 years,Female,Number,23533.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,45 - 54 years,Both sexes,Number,54211.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,45 - 54 years,Male,Number,34645.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,45 - 54 years,Female,Number,19566.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,55 - 59 years,Both sexes,Number,18456.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,55 - 59 years,Male,Number,11400.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,55 - 59 years,Female,Number,7056.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,60 years and over,Both sexes,Number,20502.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,60 years and over,Male,Number,12808.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,60 years and over,Female,Number,7694.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,All ages,Both sexes,Number,244329.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,All ages,Male,Number,153972.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W20,All ages,Female,Number,90240.0,2020W20-1,2020-05-18
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,Under 20 years,Both sexes,Number,5710.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,Under 20 years,Male,Number,3142.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,Under 20 years,Female,Number,2568.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,20 - 24 years,Both sexes,Number,24818.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,20 - 24 years,Male,Number,14040.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,20 - 24 years,Female,Number,10778.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,25 - 34 years,Both sexes,Number,58702.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,25 - 34 years,Male,Number,35907.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,25 - 34 years,Female,Number,22795.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,35 - 44 years,Both sexes,Number,75522.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,35 - 44 years,Male,Number,48293.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,35 - 44 years,Female,Number,27229.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,45 - 54 years,Both sexes,Number,59938.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,45 - 54 years,Male,Number,37545.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,45 - 54 years,Female,Number,22393.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,55 - 59 years,Both sexes,Number,20471.0,2020W21-1,2020-05-25
Persons in receipt of the Temporary Wage Subsidy Scheme,2020W21,55 - 59 years,Male,Number,12436.0,2020W21-1,2020-05-25
